collection,corpus,transcript,utterance_id,classification,multiplicity,alignment_basis,spacy_subject_surface,spacy_verb_surface,spacy_subject_lemma,spacy_verb_lemma,spacy_verb_pos,spacy_subject_index,spacy_verb_index,ud_subject_surface,ud_verb_surface,ud_subject_lemma,ud_verb_lemma,ud_verb_pos,ud_subject_index,ud_verb_index
Eng-UK,Manchester,Manchester/John/020821.cha,379,spacy_only,1,token_indices,she's,she's,she,be,AUX,3.0,3.0,,,,,,,
Eng-UK,Manchester,Manchester/John/020821.cha,381,spacy_only,1,token_indices,she,hadta,she,hadta,VERB,2.0,3.0,,,,,,,
Eng-UK,Manchester,Manchester/John/020821.cha,389,spacy_only,1,token_indices,we,useta,we,useta,VERB,1.0,2.0,,,,,,,
Eng-UK,Manchester,Manchester/John/020821.cha,391,spacy_only,1,token_indices,house,is,house,be,AUX,6.0,7.0,,,,,,,
Eng-UK,Manchester,Manchester/John/020821.cha,399,spacy_only,1,token_indices,it's,it's,it,be,AUX,1.0,1.0,,,,,,,
Eng-UK,Manchester,Manchester/John/020821.cha,411,spacy_only,1,token_indices,it,was,it,be,AUX,2.0,1.0,,,,,,,
Eng-UK,Manchester,Manchester/John/020821.cha,415,spacy_only,1,token_indices,it,was,it,be,AUX,3.0,4.0,,,,,,,
Eng-UK,Manchester,Manchester/John/020821.cha,423,spacy_only,1,token_indices,blood,what's,blood,be,AUX,2.0,1.0,,,,,,,
Eng-UK,Manchester,Manchester/John/020821.cha,465,spacy_only,1,token_indices,it's,it's,it,be,AUX,1.0,1.0,,,,,,,
Eng-UK,Manchester,Manchester/John/020821.cha,478,spacy_only,1,token_indices,them,muddled,they,muddle,VERB,4.0,5.0,,,,,,,
Eng-UK,Manchester,Manchester/John/020821.cha,481,spacy_only,1,token_indices,you,being,you,be,AUX,2.0,3.0,,,,,,,
Eng-UK,Manchester,Manchester/John/020821.cha,495,spacy_only,1,token_indices,socks,are,sock,be,AUX,3.0,4.0,,,,,,,
Eng-UK,Manchester,Manchester/John/020821.cha,499,spacy_only,1,token_indices,that's,that's,that,be,AUX,2.0,2.0,,,,,,,
Eng-UK,Manchester,Manchester/John/020821.cha,506,spacy_only,1,token_indices,you,are,you,be,AUX,3.0,2.0,,,,,,,
Eng-UK,Manchester,Manchester/John/020821.cha,511,spacy_only,1,token_indices,you,are,you,be,AUX,2.0,1.0,,,,,,,
Eng-UK,Manchester,Manchester/John/020821.cha,527,spacy_only,1,token_indices,it's,it's,it,be,AUX,1.0,1.0,,,,,,,
Eng-UK,Manchester,Manchester/John/020821.cha,527,spacy_only,1,token_indices,it,is,it,be,AUX,11.0,10.0,,,,,,,
Eng-UK,Manchester,Manchester/John/020821.cha,529,spacy_only,1,token_indices,that's,that's,that,be,AUX,1.0,1.0,,,,,,,
Eng-UK,Manchester,Manchester/John/020821.cha,532,spacy_only,1,token_indices,you,are,you,be,AUX,2.0,1.0,,,,,,,
Eng-UK,Manchester,Manchester/John/020821.cha,533,spacy_only,1,token_indices,you,are,you,be,AUX,2.0,1.0,,,,,,,
Eng-UK,Manchester,Manchester/John/020821.cha,537,spacy_only,1,token_indices,you're,you're,you,be,AUX,2.0,2.0,,,,,,,
Eng-UK,Manchester,Manchester/John/020821.cha,541,spacy_only,1,token_indices,this,is,this,be,AUX,1.0,2.0,,,,,,,
Eng-UK,Manchester,Manchester/John/020821.cha,542,spacy_only,1,token_indices,let's,put,us,put,VERB,1.0,2.0,,,,,,,
Eng-UK,Manchester,Manchester/John/020821.cha,544,spacy_only,1,token_indices,it's,it's,it,be,AUX,1.0,1.0,,,,,,,
Eng-UK,Manchester,Manchester/John/020821.cha,548,spacy_only,1,token_indices,you,are,you,be,AUX,2.0,1.0,,,,,,,
Eng-UK,Manchester,Manchester/John/020821.cha,552,spacy_only,1,token_indices,that,what's,that,be,AUX,3.0,2.0,,,,,,,
Eng-UK,Manchester,Manchester/John/020821.cha,554,spacy_only,1,token_indices,that's,that's,that,be,AUX,2.0,2.0,,,,,,,
Eng-UK,Manchester,Manchester/John/020821.cha,566,spacy_only,1,token_indices,it,is,it,be,AUX,2.0,1.0,,,,,,,
Eng-UK,Manchester,Manchester/John/020821.cha,567,spacy_only,1,token_indices,it's,it's,it,be,AUX,1.0,1.0,,,,,,,
Eng-UK,Manchester,Manchester/John/020821.cha,567,spacy_only,1,token_indices,it,isn't,it,be,AUX,7.0,6.0,,,,,,,
Eng-UK,Manchester,Manchester/John/020821.cha,570,spacy_only,1,token_indices,you're,you're,you,be,AUX,1.0,1.0,,,,,,,
Eng-UK,Manchester,Manchester/John/020821.cha,573,spacy_only,1,token_indices,some,here's,some,be,AUX,2.0,1.0,,,,,,,
Eng-UK,Manchester,Manchester/John/020821.cha,583,spacy_only,1,token_indices,this,is,this,be,AUX,1.0,2.0,,,,,,,
Eng-UK,Manchester,Manchester/John/020821.cha,614,spacy_only,1,token_indices,that,was,that,be,AUX,1.0,2.0,,,,,,,
Eng-UK,Manchester,Manchester/John/020821.cha,614,spacy_only,1,token_indices,it,wasn't,it,be,AUX,11.0,10.0,,,,,,,
Eng-UK,Manchester,Manchester/John/020821.cha,621,spacy_only,1,token_indices,it,is,it,be,AUX,3.0,2.0,,,,,,,
Eng-UK,Manchester,Manchester/John/020821.cha,623,spacy_only,1,token_indices,it,is,it,be,AUX,3.0,2.0,,,,,,,
Eng-UK,Manchester,Manchester/John/020821.cha,673,spacy_only,1,token_indices,you're,you're,you,be,AUX,1.0,1.0,,,,,,,
Eng-UK,Manchester,Manchester/John/020821.cha,684,spacy_only,1,token_indices,dolly,where's,dolly,be,AUX,3.0,1.0,,,,,,,
Eng-UK,Manchester,Manchester/John/020821.cha,685,spacy_only,1,token_indices,she,is,she,be,AUX,2.0,1.0,,,,,,,
Eng-UK,Manchester,Manchester/John/020821.cha,689,spacy_only,1,token_indices,you,are,you,be,AUX,2.0,1.0,,,,,,,
Eng-UK,Manchester,Manchester/John/020821.cha,690,spacy_only,1,token_indices,she's,she's,she,be,AUX,5.0,5.0,,,,,,,
Eng-UK,Manchester,Manchester/John/020821.cha,694,spacy_only,1,token_indices,that,is,that,be,AUX,7.0,10.0,,,,,,,
Eng-UK,Manchester,Manchester/John/020821.cha,695,spacy_only,1,token_indices,she,be,she,be,AUX,3.0,6.0,,,,,,,
Eng-UK,Manchester,Manchester/John/020821.cha,707,spacy_only,1,token_indices,you're,you're,you,be,AUX,2.0,2.0,,,,,,,
Eng-UK,Manchester,Manchester/John/020821.cha,718,spacy_only,1,token_indices,you,were,you,be,AUX,1.0,2.0,,,,,,,
Eng-UK,Manchester,Manchester/John/020821.cha,737,spacy_only,1,token_indices,she,isn't,she,be,AUX,6.0,5.0,,,,,,,
Eng-UK,Manchester,Manchester/John/020821.cha,741,spacy_only,1,token_indices,hands,are,hand,be,AUX,8.0,9.0,,,,,,,
Eng-UK,Manchester,Manchester/John/020821.cha,773,spacy_only,1,token_indices,these,are,these,be,AUX,1.0,2.0,,,,,,,
Eng-UK,Manchester,Manchester/John/020821.cha,799,spacy_only,1,token_indices,sheep,where's,sheep,be,AUX,3.0,1.0,,,,,,,
Eng-UK,Manchester,Manchester/John/020821.cha,825,spacy_only,1,token_indices,one,here's,one,be,AUX,3.0,1.0,,,,,,,
Eng-UK,Manchester,Manchester/John/020821.cha,826,spacy_only,1,token_indices,me,help,i,help,VERB,4.0,6.0,,,,,,,
Eng-UK,Manchester,Manchester/John/020821.cha,826,spacy_only,1,token_indices,you,put,you,put,VERB,7.0,8.0,,,,,,,
Eng-UK,Manchester,Manchester/John/020821.cha,827,spacy_only,1,token_indices,it,isn't,it,be,AUX,4.0,3.0,,,,,,,
Eng-UK,Manchester,Manchester/John/020821.cha,830,spacy_only,1,token_indices,moth,what's,moth,be,AUX,4.0,1.0,,,,,,,
Eng-UK,Manchester,Manchester/John/020821.cha,849,spacy_only,1,token_indices,house,is,house,be,AUX,2.0,3.0,,,,,,,
Eng-UK,Manchester,Manchester/John/020821.cha,857,spacy_only,1,token_indices,you,are,you,be,AUX,2.0,1.0,,,,,,,
Eng-UK,Manchester,Manchester/John/020821.cha,859,spacy_only,1,token_indices,you,are,you,be,AUX,2.0,1.0,,,,,,,
Eng-UK,Manchester,Manchester/John/020821.cha,860,spacy_only,1,token_indices,wanna,read,wanna,read,VERB,3.0,4.0,,,,,,,
Eng-UK,Manchester,Manchester/John/020821.cha,860,spacy_only,1,token_indices,you're,you're,you,be,AUX,8.0,8.0,,,,,,,
Eng-UK,Manchester,Manchester/John/020821.cha,873,spacy_only,1,token_indices,it,is,it,be,AUX,2.0,1.0,,,,,,,
Eng-UK,Manchester,Manchester/John/020821.cha,877,spacy_only,1,token_indices,you,are,you,be,AUX,2.0,1.0,,,,,,,
Eng-UK,Manchester,Manchester/John/020821.cha,878,spacy_only,1,token_indices,you're,you're,you,be,AUX,1.0,1.0,,,,,,,
Eng-UK,Manchester,Manchester/John/020821.cha,887,spacy_only,1,token_indices,these,are,these,be,AUX,1.0,2.0,,,,,,,
Eng-UK,Manchester,Manchester/John/020821.cha,896,spacy_only,1,token_indices,it's,it's,it,be,AUX,2.0,2.0,,,,,,,
Eng-UK,Manchester,Manchester/John/020821.cha,901,spacy_only,1,token_indices,water,logged,water,log,VERB,5.0,6.0,,,,,,,
Eng-UK,Manchester,Manchester/John/020821.cha,913,spacy_only,1,token_indices,that's,that's,that,be,AUX,2.0,2.0,,,,,,,
Eng-UK,Manchester,Manchester/John/020821.cha,919,spacy_only,1,token_indices,it's,it's,it,be,AUX,1.0,1.0,,,,,,,
Eng-UK,Manchester,Manchester/John/020821.cha,923,spacy_only,1,token_indices,you,were,you,be,AUX,3.0,4.0,,,,,,,
Eng-UK,Manchester,Manchester/John/020821.cha,926,spacy_only,1,token_indices,this'll,be,this,be,AUX,1.0,2.0,,,,,,,
Eng-UK,Manchester,Manchester/John/020821.cha,933,spacy_only,1,token_indices,those,were,those,be,AUX,7.0,8.0,,,,,,,
Eng-UK,Manchester,Manchester/John/020821.cha,934,spacy_only,1,token_indices,it,wasn't,it,be,AUX,7.0,8.0,,,,,,,
Eng-UK,Manchester,Manchester/John/020821.cha,934,spacy_only,1,token_indices,it,was,it,be,AUX,12.0,11.0,,,,,,,
Eng-UK,Manchester,Manchester/John/020821.cha,935,spacy_only,1,token_indices,it,was,it,be,AUX,1.0,2.0,,,,,,,
Eng-UK,Manchester,Manchester/John/020821.cha,940,spacy_only,1,token_indices,it's,it's,it,be,AUX,2.0,2.0,,,,,,,
Eng-UK,Manchester,Manchester/John/020821.cha,942,spacy_only,1,token_indices,forest,be,forest,be,AUX,2.0,4.0,,,,,,,
Eng-UK,Manchester,Manchester/John/020821.cha,945,spacy_only,1,token_indices,boots,are,boot,be,AUX,4.0,1.0,,,,,,,
Eng-UK,Manchester,Manchester/John/020821.cha,946,spacy_only,1,token_indices,that,is,that,be,AUX,2.0,1.0,,,,,,,
Eng-UK,Manchester,Manchester/John/020821.cha,953,spacy_only,1,token_indices,foot,is,foot,be,AUX,3.0,4.0,,,,,,,
Eng-UK,Manchester,Manchester/John/020821.cha,956,spacy_only,1,token_indices,boot,was,boot,be,AUX,7.0,8.0,,,,,,,
Eng-UK,Manchester,Manchester/John/020821.cha,966,spacy_only,1,token_indices,you,are,you,be,AUX,2.0,1.0,,,,,,,
Eng-UK,Manchester,Manchester/John/020821.cha,983,spacy_only,1,token_indices,they're,they're,they,be,AUX,1.0,1.0,,,,,,,
Eng-UK,Manchester,Manchester/John/020821.cha,991,spacy_only,1,token_indices,that's,that's,that,be,AUX,1.0,1.0,,,,,,,
Eng-UK,Manchester,Manchester/John/020821.cha,995,spacy_only,1,token_indices,hadta,buy,hadta,buy,VERB,1.0,2.0,,,,,,,
Eng-UK,Manchester,Manchester/John/020821.cha,1004,spacy_only,1,token_indices,it,is,it,be,AUX,2.0,1.0,,,,,,,
Eng-UK,Manchester,Manchester/John/020821.cha,1008,spacy_only,1,token_indices,that's,that's,that,be,AUX,1.0,1.0,,,,,,,
Eng-UK,Manchester,Manchester/John/020821.cha,1012,spacy_only,1,token_indices,it,is,it,be,AUX,2.0,1.0,,,,,,,
Eng-UK,Manchester,Manchester/John/020821.cha,1018,spacy_only,1,token_indices,you,are,you,be,AUX,2.0,1.0,,,,,,,
Eng-UK,Manchester,Manchester/John/020821.cha,1029,spacy_only,1,token_indices,you're,you're,you,be,AUX,1.0,1.0,,,,,,,
Eng-UK,Manchester,Manchester/John/020821.cha,1038,spacy_only,1,token_indices,it's,it's,it,be,AUX,1.0,1.0,,,,,,,
Eng-UK,Manchester,Manchester/John/020821.cha,1039,spacy_only,1,token_indices,Mummy,have,mummy,have,VERB,5.0,6.0,,,,,,,
Eng-UK,Manchester,Manchester/John/020821.cha,1046,spacy_only,1,token_indices,that's,that's,that,be,AUX,1.0,1.0,,,,,,,
Clinical-Eng,EllisWeismer,EllisWeismer/TD/66conv/12077.cha,27,spacy_only,1,token_indices,+/.,what's,+,be,AUX,3.0,1.0,,,,,,,
Clinical-Eng,EllisWeismer,EllisWeismer/TD/66conv/12077.cha,37,spacy_only,1,token_indices,they're,they're,they,be,AUX,3.0,3.0,,,,,,,
Clinical-Eng,EllisWeismer,EllisWeismer/TD/66conv/12077.cha,71,spacy_only,1,token_indices,teacher,is,teacher,be,AUX,5.0,3.0,,,,,,,
Clinical-Eng,EllisWeismer,EllisWeismer/TD/66conv/12077.cha,74,spacy_only,1,token_indices,she,is,she,be,AUX,3.0,2.0,,,,,,,
Clinical-Eng,EllisWeismer,EllisWeismer/TD/66conv/12077.cha,81,spacy_only,1,token_indices,name,what's,name,be,AUX,3.0,1.0,,,,,,,
Clinical-Eng,EllisWeismer,EllisWeismer/TD/66conv/12077.cha,84,spacy_only,1,token_indices,that's,that's,that,be,AUX,2.0,2.0,,,,,,,
Clinical-Eng,EllisWeismer,EllisWeismer/TD/66conv/12077.cha,104,spacy_only,1,token_indices,that's,that's,that,be,AUX,1.0,1.0,,,,,,,
Clinical-Eng,EllisWeismer,EllisWeismer/TD/66conv/12077.cha,117,spacy_only,1,token_indices,what's,what's,what,be,AUX,1.0,1.0,,,,,,,
Clinical-Eng,EllisWeismer,EllisWeismer/TD/66conv/12077.cha,124,spacy_only,1,token_indices,that's,that's,that,be,AUX,1.0,1.0,,,,,,,
Clinical-Eng,EllisWeismer,EllisWeismer/TD/66conv/12077.cha,139,spacy_only,1,token_indices,thing,what's,thing,be,AUX,5.0,2.0,,,,,,,
Clinical-Eng,EllisWeismer,EllisWeismer/TD/66conv/12077.cha,139,spacy_only,1,token_indices,you're,you're,you,be,AUX,9.0,9.0,,,,,,,
Clinical-Eng,EllisWeismer,EllisWeismer/TD/66conv/12077.cha,152,spacy_only,1,token_indices,favorite,what's,favorite,be,AUX,4.0,2.0,,,,,,,
Clinical-Eng,EllisWeismer,EllisWeismer/TD/66conv/12077.cha,152,spacy_only,1,token_indices,what,are,what,be,AUX,5.0,6.0,,,,,,,
Clinical-Eng,EllisWeismer,EllisWeismer/TD/66conv/12077.cha,152,spacy_only,1,token_indices,some,are,some,be,AUX,7.0,6.0,,,,,,,
Clinical-Eng,EllisWeismer,EllisWeismer/TD/66conv/12077.cha,158,spacy_only,1,token_indices,those,are,those,be,AUX,2.0,3.0,,,,,,,
Clinical-Eng,EllisWeismer,EllisWeismer/TD/66conv/12077.cha,168,spacy_only,1,token_indices,she's,she's,she,be,AUX,2.0,2.0,,,,,,,
Eng-NA,Braunwald,Braunwald/010706.cha,12,ud_only,1,token_indices,,,,,,,,hafta,go,fta,go,VERB,2.0,3.0
Eng-NA,Brown,Brown/Sarah/040209.cha,76,ud_only,1,token_indices,,,,,,,,Sarah,put,sarah,put,VERB,1.0,3.0
Eng-NA,Brown,Brown/Sarah/040209.cha,160,ud_only,1,token_indices,,,,,,,,Gail,put,gail,put,VERB,1.0,16.0
Eng-NA,Brown,Brown/Sarah/040209.cha,160,ud_only,1,token_indices,,,,,,,,nod,there's,nod,be,VERB,11.0,9.0
Eng-NA,Brown,Brown/Sarah/040209.cha,165,ud_only,1,token_indices,,,,,,,,Dr,thinks,dr,think,VERB,9.0,11.0
Eng-NA,Brown,Brown/Sarah/040209.cha,233,ud_only,1,token_indices,,,,,,,,she's,eating,she,eat,VERB,1.0,3.0
Eng-NA,Brown,Brown/Sarah/040209.cha,382,ud_only,1,token_indices,,,,,,,,bangs,sticking,bang,stick,VERB,6.0,7.0
Eng-NA,Brown,Brown/Sarah/040209.cha,397,ud_only,1,token_indices,,,,,,,,she's,got,she,get,VERB,1.0,2.0
Eng-NA,Brown,Brown/Sarah/040209.cha,465,ud_only,1,token_indices,,,,,,,,Sarah,think,sarah,think,VERB,1.0,3.0
Eng-NA,Brown,Brown/Sarah/040209.cha,498,ud_only,1,token_indices,,,,,,,,fire,was,fire,be,VERB,4.0,1.0
Eng-NA,Brown,Brown/Sarah/040209.cha,556,ud_only,1,token_indices,,,,,,,,she,talk,she,talk,VERB,2.0,4.0
Eng-NA,Brown,Brown/Sarah/040209.cha,617,ud_only,1,token_indices,,,,,,,,accident,was,accident,be,VERB,5.0,2.0
Eng-NA,Champaign,Champaign/21P/51G.cha,49,ud_only,1,token_indices,,,,,,,,egg,there's,egg,be,VERB,3.0,1.0
Eng-NA,Champaign,Champaign/21P/51G.cha,56,ud_only,1,token_indices,,,,,,,,cups,there's,cup,be,VERB,2.0,1.0
Eng-NA,Champaign,Champaign/21P/51G.cha,61,ud_only,1,token_indices,,,,,,,,colors,are,color,be,AUX,2.0,3.0
Eng-NA,Champaign,Champaign/21P/51G.cha,88,ud_only,1,token_indices,,,,,,,,cups,go,cup,go,VERB,2.0,7.0
Eng-NA,Champaign,Champaign/21P/51G.cha,129,ud_only,1,token_indices,,,,,,,,cups,there's,cup,be,VERB,10.0,8.0
Eng-NA,Champaign,Champaign/21P/51G.cha,137,ud_only,1,token_indices,,,,,,,,holes,there's,hole,be,VERB,3.0,1.0
Eng-NA,Champaign,Champaign/21P/51G.cha,178,ud_only,1,token_indices,,,,,,,,bowls,is,bowl,be,VERB,5.0,1.0
Eng-NA,Champaign,Champaign/21P/51G.cha,206,ud_only,1,token_indices,,,,,,,,any,are,any,be,VERB,3.0,1.0
Eng-NA,Champaign,Champaign/21P/51G.cha,217,ud_only,1,token_indices,,,,,,,,more,is,more,be,VERB,4.0,1.0
Eng-NA,Champaign,Champaign/21P/51G.cha,218,ud_only,1,token_indices,,,,,,,,more,is,more,be,VERB,4.0,1.0
Eng-NA,Champaign,Champaign/21P/51G.cha,223,ud_only,1,token_indices,,,,,,,,more,there's,more,be,VERB,4.0,2.0
Eng-NA,Champaign,Champaign/21P/51G.cha,224,ud_only,1,token_indices,,,,,,,,one,baby,one,baby,VERB,2.0,4.0
Eng-NA,Champaign,Champaign/21P/51G.cha,226,ud_only,1,token_indices,,,,,,,,one,there's,one,be,VERB,5.0,3.0
Eng-NA,Champaign,Champaign/21P/51G.cha,278,ud_only,1,token_indices,,,,,,,,bear's,gonna,bear,go,VERB,1.0,2.0
Eng-NA,Champaign,Champaign/21P/51G.cha,289,ud_only,1,token_indices,,,,,,,,bear's,gonna,bear,go,VERB,1.0,2.0
Eng-NA,Champaign,Champaign/21P/51G.cha,296,ud_only,1,token_indices,,,,,,,,bear's,gonna,bear,go,VERB,1.0,2.0
Eng-NA,Champaign,Champaign/21P/51G.cha,305,ud_only,1,token_indices,,,,,,,,waffle,there's,waffle,be,VERB,4.0,1.0
Eng-NA,Champaign,Champaign/21P/51G.cha,313,ud_only,1,token_indices,,,,,,,,bear's,gonna,bear,go,VERB,2.0,3.0
Eng-NA,Champaign,Champaign/21P/51G.cha,324,ud_only,1,token_indices,,,,,,,,one,there's,one,be,VERB,4.0,2.0
Eng-NA,Champaign,Champaign/21P/51G.cha,332,ud_only,1,token_indices,,,,,,,,egg,there's,egg,be,VERB,4.0,1.0
Eng-NA,Champaign,Champaign/21P/51G.cha,389,ud_only,1,token_indices,,,,,,,,baby's,gonna,baby,go,VERB,1.0,2.0
Eng-NA,Champaign,Champaign/21P/51G.cha,397,ud_only,1,token_indices,,,,,,,,baby's,gonna,baby,go,VERB,1.0,2.0
Eng-NA,Champaign,Champaign/21P/51G.cha,480,ud_only,1,token_indices,,,,,,,,something,is,something,be,VERB,3.0,1.0
Eng-NA,Champaign,Champaign/21P/51G.cha,481,ud_only,1,token_indices,,,,,,,,cups,is,cup,be,VERB,5.0,1.0
Eng-NA,Champaign,Champaign/21P/51G.cha,487,ud_only,1,token_indices,,,,,,,,two,there's,two,be,VERB,2.0,1.0
Eng-NA,Champaign,Champaign/21P/51G.cha,540,ud_only,1,token_indices,,,,,,,,spoon,there's,spoon,be,VERB,2.0,1.0
Eng-NA,Champaign,Champaign/21P/51G.cha,561,ud_only,1,token_indices,,,,,,,,I,have,i,have,VERB,1.0,2.0
Eng-NA,Champaign,Champaign/21P/51G.cha,604,ud_only,1,token_indices,,,,,,,,fork,went,fork,go,VERB,10.0,11.0
Eng-NA,Champaign,Champaign/21P/51G.cha,787,ud_only,1,token_indices,,,,,,,,lot,there's,lot,be,VERB,3.0,1.0
Eng-NA,Champaign,Champaign/21P/51G.cha,853,ud_only,1,token_indices,,,,,,,,pigs,there's,pig,be,VERB,3.0,1.0
Eng-NA,Champaign,Champaign/21P/51G.cha,857,ud_only,1,token_indices,,,,,,,,anything,is,anything,be,VERB,3.0,1.0
Eng-NA,Champaign,Champaign/21P/51G.cha,858,ud_only,1,token_indices,,,,,,,,one,work,one,work,VERB,4.0,5.0
Eng-NA,Champaign,Champaign/21P/51G.cha,863,ud_only,1,token_indices,,,,,,,,anything,is,anything,be,VERB,3.0,1.0
Eng-NA,Champaign,Champaign/21P/51G.cha,871,ud_only,1,token_indices,,,,,,,,bottles,was,bottle,be,VERB,4.0,1.0
Eng-NA,Champaign,Champaign/21P/51G.cha,873,ud_only,1,token_indices,,,,,,,,cupboard,there's,cupboard,be,VERB,4.0,2.0
Eng-NA,Champaign,Champaign/21P/51G.cha,878,ud_only,1,token_indices,,,,,,,,bottles,were,bottle,be,VERB,4.0,1.0
Eng-NA,Champaign,Champaign/21P/51G.cha,920,ud_only,1,token_indices,,,,,,,,pumpkins,look,pumpkin,look,VERB,6.0,7.0
Eng-NA,HSLLD,HSLLD/HV5/LW/alilw5.cha,12,ud_only,1,token_indices,,,,,,,,she,read,she,read,VERB,2.0,4.0
Eng-NA,MacWhinney,MacWhinney/040316d.cha,112,ud_only,1,token_indices,,,,,,,,I,don't,i,do,AUX,2.0,3.0
Eng-NA,MacWhinney,MacWhinney/040316d.cha,153,ud_only,1,token_indices,,,,,,,,you,like,you,like,VERB,2.0,3.0
Eng-NA,MacWhinney,MacWhinney/040316d.cha,198,ud_only,1,token_indices,,,,,,,,doors,are,door,be,AUX,4.0,5.0
Eng-NA,MacWhinney,MacWhinney/040316d.cha,210,ud_only,1,token_indices,,,,,,,,difference,is,difference,be,VERB,4.0,1.0
Eng-NA,MacWhinney,MacWhinney/040316d.cha,232,ud_only,1,token_indices,,,,,,,,Mommy's,love,mommy,love,VERB,4.0,5.0
Eng-NA,MacWhinney,MacWhinney/040316d.cha,239,ud_only,1,token_indices,,,,,,,,Mommy's,love,mommy,love,VERB,3.0,4.0
Eng-NA,NewmanRatner,NewmanRatner/11/5563DB.cha,42,ud_only,1,token_indices,,,,,,,,he's,done,he,do,VERB,5.0,8.0
Eng-NA,NewmanRatner,NewmanRatner/11/5563DB.cha,74,ud_only,1,token_indices,,,,,,,,he,gotten,he,get,VERB,3.0,12.0
Eng-NA,NewmanRatner,NewmanRatner/11/5563DB.cha,75,ud_only,1,token_indices,,,,,,,,hole,there's,hole,be,VERB,10.0,8.0
Eng-NA,NewmanRatner,NewmanRatner/Interviews/07/4825GG.cha,20,ud_only,1,token_indices,,,,,,,,those,interest,that,interest,VERB,1.0,5.0
Eng-NA,NewmanRatner,NewmanRatner/Interviews/07/4825GG.cha,23,ud_only,1,token_indices,,,,,,,,it's,stuffed,it,stuff,VERB,1.0,4.0
Eng-NA,NewmanRatner,NewmanRatner/Interviews/07/4825GG.cha,71,ud_only,1,token_indices,,,,,,,,he's,doing,he,do,VERB,2.0,4.0
Eng-NA,OCSC,OCSC/7/7045.cha,351,ud_only,1,token_indices,,,,,,,,you,do,you,do,AUX,3.0,4.0
Eng-NA,OCSC,OCSC/7/7045.cha,377,ud_only,1,token_indices,,,,,,,,anything,is,anything,be,VERB,3.0,1.0
Eng-NA,OCSC,OCSC/7/7045.cha,429,ud_only,1,token_indices,,,,,,,,anything,is,anything,be,VERB,3.0,1.0
Eng-NA,OCSC,OCSC/7/7045.cha,486,ud_only,1,token_indices,,,,,,,,anything,is,anything,be,VERB,3.0,1.0
Eng-NA,OCSC,OCSC/7/7045.cha,538,ud_only,1,token_indices,,,,,,,,any,is,any,be,VERB,3.0,1.0
Eng-UK,Fletcher,Fletcher/5/hngav.cha,12,ud_only,1,token_indices,,,,,,,,logs,are,log,be,VERB,5.0,4.0
Eng-UK,Fletcher,Fletcher/5/hngav.cha,33,ud_only,1,token_indices,,,,,,,,ducks,gathering,duck,gather,VERB,2.0,5.0
Eng-UK,Fletcher,Fletcher/5/hngav.cha,74,ud_only,1,token_indices,,,,,,,,sacks,standing,sack,stand,VERB,5.0,6.0
Eng-UK,Fletcher,Fletcher/5/hngav.cha,177,ud_only,1,token_indices,,,,,,,,she's,got,she,get,VERB,1.0,2.0
Eng-UK,Fletcher,Fletcher/5/hngav.cha,190,ud_only,1,token_indices,,,,,,,,she's,got,she,get,VERB,1.0,2.0
Eng-UK,Fletcher,Fletcher/5/hngav.cha,192,ud_only,1,token_indices,,,,,,,,she's,got,she,get,VERB,1.0,2.0
Eng-UK,Fletcher,Fletcher/5/hngav.cha,193,ud_only,1,token_indices,,,,,,,,she's,got,she,get,VERB,1.0,2.0
Eng-UK,Fletcher,Fletcher/5/hngav.cha,229,ud_only,1,token_indices,,,,,,,,lots,are,lot,be,VERB,5.0,4.0
Eng-UK,Fletcher,Fletcher/5/hngav.cha,257,ud_only,1,token_indices,,,,,,,,he's,got,he,get,VERB,4.0,5.0
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,92,ud_only,1,token_indices,,,,,,,,Thomas,isn't,thomas,be,AUX,2.0,4.0
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,140,ud_only,1,token_indices,,,,,,,,colors,there's,color,be,VERB,3.0,1.0
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,168,ud_only,1,token_indices,,,,,,,,Jeannine's,got,jeannine,get,VERB,1.0,3.0
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,199,ud_only,1,token_indices,,,,,,,,fireworks,been,firework,be,VERB,5.0,3.0
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,219,ud_only,1,token_indices,,,,,,,,Mr_Moon's,gone,mrmoon,go,VERB,1.0,2.0
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,318,ud_only,1,token_indices,,,,,,,,giraffe,there's,giraffe,be,VERB,3.0,1.0
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,327,ud_only,1,token_indices,,,,,,,,lion,there's,lion,be,VERB,3.0,1.0
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,334,ud_only,1,token_indices,,,,,,,,giraffe,there's,giraffe,be,VERB,3.0,1.0
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,412,ud_only,1,token_indices,,,,,,,,fireworks,there's,firework,be,VERB,3.0,1.0
